,Comentario,Texto limpio
283,"Excelente lugar para ir con la novia, pareja o familia. Muy limpio y seguro, cumplen con todas las nuevas normas de seguridad. Lo malo van muchas familias con niños muy pequeños y se la pasan llorando o gritando, eso hace nefasto la experiencia ya que no saben controlarlos en lugares así. Es recomendable ir a la apertura, ya que tienes todo el museo para ti solo y puedes disfrutarlo con toda la calma y esta permitido tomar fotografías. Después de la 1 p.m. el lugar se satura de mucha gente y hay que esperar momentos para las fotografías. Ya que algunos personajes son más solicitados que otros para las fotografías. Los sanitarios siempre están muy limpios y hay varios repartidos en ambos museos. Cuentan con acceso para sillas de ruedas. Lugar muy recomendable.",excelente novia pareja familia limpio seguro cumplen normas seguridad malo familias niños pequeños pasan llorando gritando nefasto experiencia controlarlos lugares recomendable apertura museo puedes disfrutarlo calma permitido tomar fotografías pm satura gente esperar momentos fotografías personajes solicitados fotografías sanitarios limpios repartidos museos cuentan acceso sillas ruedas recomendable
284,Bien solo que hace unos años lo visite y siguen prácticamente las mismas deberían mostrar más personajes.,años visite siguen prácticamente deberían mostrar personajes
285,"El museo es genial, tiene muchas figuras de gente muy conocida y la vdd el tiempo se te pasa de volada viendo todas las atracciones",museo genial figuras gente conocida vdd pasa volada viendo atracciones
286,Muy bonito sitio. Tenía mis dudas ya que me parecía medio aburrido pero al final me gustó. Entretenido,bonito sitio dudas parecía aburrido gustó entretenido
287,Exelente lugar quedamos sorprendidos con todas la figuras de cera muy bonito y realmente espectacular,exelente quedamos sorprendidos figuras cera bonito realmente espectacular
288,"Nos encantó, fuimos en esta ocasion por ver a los polinesios y fue muy alegre que los pudimos ver al principio.0",encantó ocasion polinesios alegre pudimos principio
289,"La primera impresión fue muy buena, excelente diría yo  me encanto, mucho detalle en las figuras",impresión excelente diría encanto detalle figuras
290,Es muy entretenido ir pero es muy caro el acceso y no hay descuentos 😔😔😔vale 115 pesos aproximadamente la entrada y por paquete no baja mucho el precio.,entretenido caro acceso descuentos vale pesos entrada paquete baja precio
291,"Un lugar para pasar en familia en fin de semana. Muchas figuras de cera con diferentes personajes icónicos de la política, televisión, música, cine, entre otros géneros sociales, son algo que forma parte de    el museo de cera.",pasar familia semana figuras cera personajes icónicos política televisión música cine géneros sociales forma museo cera
292,Me encantó todo bien limpio y cuidado y protejido,encantó limpio cuidado protejido
293,"Esta muy padre , sobre todo la zona de terror lo recomiendo",padre zona terror recomiendo
294,"Muy bonito y con medidas de seguridad e higiene, 2 museos actualizados hay más personajes",bonito medidas seguridad higiene museos actualizados personajes
295,"Hermoso museo, muy grande, con muchas salas donde puedes apreciar cada personaje de cera, buen personal, Todo muy limpio y profesional. Me encanto! Sin duda volvería ir con mis amigos y familia!.",hermoso museo grande salas puedes apreciar personaje cera personal limpio profesional encanto duda volvería amigos familia
296,Bastante divertido mucho que ver y las figuras tan increíbles una tarde muy bonita con la familia y sobre todo en un ambiente seguro toman bastantes precauciones de seguridad,divertido figuras increíbles bonita familia ambiente seguro toman bastantes precauciones seguridad
297,Excelente lugar para pasar con la familia precio de 260 por persona incluye el museo de Ripley,excelente pasar familia precio persona incluye museo ripley
298,"Muy buen lugar, les recomiendo que lleguen a las 11 para que puedan hacer todo el recorrido trmaquilos",recomiendo lleguen puedan recorrido trmaquilos
299,"Excelente lugar muy,con muchas figuras de personajes célebres saludos",excelente muycon figuras personajes célebres saludos
300,Recomiendo 100% vayan entre semana es menos gente por lo mismo menos aglomeraciones ☺️,recomiendo vayan semana gente aglomeraciones 
301,"Inaugurado en agosto de 1979, el Museo de Cera en la Ciudad de México se localiza en la Antigua Hacienda de la Teja, una bella casona estilo art noveau de la colonia Juárez, y es el más grande y antiguo en su tipo en México.",inaugurado agosto museo cera ciudad méxico localiza antigua hacienda teja bella casona estilo art noveau colonia juárez grande antiguo tipo méxico
302,"ES UN MUCSEO MUY BONITO PERO ALGO ATERRADOR POR LAS COSAS QUE SE VEN, LA VERDAD ES ALGO DIFICIL DE IMAGINARSE DE COMO SUCEDIERON TALES COSAS.",mucseo bonito aterrador ven dificil imaginarse sucedieron tales
303,"No era el lugar que esperaba, muchos personajes en cera y lo demás, pero realmente no es tan cultural, solo incluye nombres y se pueden tomar fotos en el lugar,  por el precio no vale la pena 125 pesos con credencial de estudiante o inapam . Cabe mencionar que museo de Ripley en mismo sitio y cuenta lo mismo, es decir 150 por ambos, no vale la pena tanto dinero en algo así. Únicamente sea la toma de fotos. Dato interesante es que tienen medidas reales y pues sientes la diferencia entre tú y ellos, pero fuera de ahí nada. Algunos nisiquiera tienen el parecido completo.",esperaba personajes cera realmente cultural incluye nombres tomar fotos precio vale pena pesos credencial estudiante inapam cabe mencionar museo ripley sitio vale pena dinero únicamente toma fotos dato interesante medidas reales sientes diferencia nisiquiera parecido completo
304,"Buen lugar, entretenido y divertido. Las figuras están muy bien hechas, se puede ver personalidades de todo tipo ya sea políticos, religiosos, deportivos, artistas, etc",entretenido divertido figuras hechas personalidades tipo políticos religiosos deportivos artistas etc
305,"Mala experiencia  porque aparte de que faltan muchas figuras que estaban  antes, como Chaplin. Yo iba, literalmente, a ver a Karen Polinesia, no estaba me enoje, me desepcione y me quito las expectatibas que  tenia  antes.",mala experiencia aparte faltan figuras chaplin iba literalmente karen polinesia enoje desepcione quito expectatibas tenia
306,"Excelente lugar, para pasarlo en familia, muy divertido",excelente pasarlo familia divertido
307,Un buen lugar para pasar el rato y divertirte.,pasar rato divertirte
308,Es muy buen lugar para divertirte y pasarla bien y hay dulcería y buenas atracciones,divertirte pasarla dulcería atracciones
309,"Me gustó, muchas figuras estan espectaculares, en parecido y tamaño real del personaje, aunque creo que el área mejor ambientada es la epoca de oro del cine mexicano. Visitalo😉👌",gustó figuras espectaculares parecido tamaño real personaje área ambientada epoca oro cine mexicano visitalo
310,Todo iba genial hasta que un señor de la atracción de realidad virtual se portó muy grosero verbalmente la verdad ni disfrutamos la atracción atendió de mala manera haciendo sentir mal  a mi pareja no puedo creer que aún aiga discriminación en sitios hazi,iba genial señor atracción realidad virtual portó grosero verbalmente disfrutamos atracción atendió mala sentir pareja creer aiga discriminación sitios hazi
311,"Un buen lugar para fotos con tus personajes favoritos de la historia, muy buen lugar para pasar con la familia o amigos.",fotos personajes favoritos historia pasar familia amigos
312,"Bajo mi criterio, le falta más atracción. La serie de TV es muy buena, no estaría mal que hubiera temáticas con gente real, llamaría más la atención. El servicio es excelente, me agradó más el museo de cera y el viaje fantástico..",criterio falta atracción serie tv temáticas gente real llamaría atención servicio excelente agradó museo cera viaje fantástico
313,"Muy buen servicio en cuanto a atención hacia los visitantes, les recomiendo que vayan con familiares ya que es más dinámico aunque sólo tampoco suena mal",servicio atención visitantes recomiendo vayan familiares dinámico suena
314,"La calidad de los trabajos van aumentando conforme ves figuras de hace años a las de hoy en día, confortables instalaciones, un poco descuidadas, pero un lugar sin dudas excelente para tener unas horas de entretenimiento familiar...",calidad trabajos aumentando conforme ves figuras años confortables instalaciones descuidadas dudas excelente entretenimiento familiar
315,"Me gustó mucho el lugar, las estatuas puedes tomarte foto con ellas, la proyección en 4d muy divertida... Todo excelente",gustó estatuas puedes tomarte foto proyección d divertida excelente
316,"Realmente fui a Ripley que están en el mismo lugar, entretenido para ir con los hijos. La cafetería me sorprendio la comida no es mala bastante decente (hotdogs, alitas, etc etc) y no es caro.",realmente ripley entretenido hijos cafetería sorprendio comida mala decente hotdogs alitas etc etc caro
317,Muy padre la verdad mega divertido,padre mega divertido
