,teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
217,428,Teatro Sergio Magaña,1991-07-26,Secretaría de Cultura de la Ciudad de México,Sor Juana Inés de la Cruz 114,Col. Santa María la Ribera,06400,(55) 5547 0931,http://teatros.cultura.cdmx.gob.mx/foro/teatro-sergio-maga%C3%B1a,teatrosergiomagana@df.gob.mx,19.44529,-99.16068,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=428,2019-10-25T07:11:49-05:00
218,902,Sensorama,2013-01-01,,Zacatecas 155,Col. Roma Norte,06700,55 1998 2586,http://www.sensorama.mx/,delfinsensorama@gmail.com; preventa.sensorama@gmail.com,19.41324,-99.16448,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=902,2020-05-25T15:59:39-05:00
219,900,Foro Lucerna,2011-01-01,,Lucerna 64,Col. Juárez,06600,,,info@teatromilan.com,19.42996,-99.15672,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=900,2017-03-07T12:27:27-06:00
220,837,Foro Indie Rocks,1000-01-01,,Zacatecas 39,Col. Roma Nte.,06700,(55) 6394 7745,https://www.facebook.com/foroindierocks/timeline,,19.41665,-99.15617,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=837,2017-03-06T13:14:47-06:00
221,759,Foro SALA Club,1000-01-01,,Puebla 186,Col. Roma Norte,06721,(55) 55 11 59 46,http://sala.club,contrataciones@sala.club; prensa@sala.club ,19.42199,-99.16369,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=759,2017-03-06T13:09:29-06:00
222,294,Teatro Aldama,1984-07-17,Sindicato Nacional de Trabajadores de SAGARPA,Rosas Moreno 71,Col. San Rafael,06470,(55) 5546 1026,https://www.facebook.com/teatro.eventos,enrique.gomez@gouproducciones.mx,19.43811,-99.16174,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=294,2016-06-28T13:48:07-05:00
223,473,Teatro Jorge Negrete,1957-12-05,Asociación Nacional de Actores (ANDA),Manuel Ignacio Altamirano 128,Col. San Rafael,06470,(55) 5535 2246,,jorgenegreteteatro@hotmail.com,19.43493,-99.1634,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=473,2016-09-21T13:58:43-05:00
224,748,Espacio Universitario de Cultura Off Spring,2012-08-27,,Francisco Pimentel 14 (entre José Rosas Moreno e Ignacio Altamirano),Col. San Rafael,06470,(55) 5592 0619,,foroffspring@hotmail.com,19.43861,-99.162,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=748,2018-08-23T05:25:00-05:00
225,288,Teatro Ferrocarrilero Gudelio Morales,1968-12-24,Sindicato de Trabajadores Ferrocarrileros de la República Mexicana (STFRM),Av. Ricardo Flores Magón 206,Col. Guerrero,06300,,,,19.45145,-99.14094,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=288,2017-03-06T13:29:30-06:00
226,872,Teatro Lúcido,2014-01-23,,Dr. Enrique González Martínez 234,Col. Santa María La Ribera,06400,,https://www.facebook.com/terreteatro?fref=ts,,19.4523,-99.15458,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=872,2017-03-02T12:44:13-06:00
227,841,Multiforo Urbano Bajo Circuito,2014-10-01,Grupo Litoral,Bajo puente del Circuito Interior s/n esq. Juan Escutia,Col. Condesa,06140,(55) 6552 6260,http://bajocircuito.mx/,infobc@arterial.mx,19.41616,-99.17927,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=841,2020-05-20T10:22:24-05:00
228,815,LAB TRECE,2012-07-11,,"Isabel la Católica 13, piso 5",Centro,06000,,,,19.43462,-99.13617,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=815,2017-03-02T13:00:47-06:00
229,505,Teatro Sala Chopin,1952-04-25,"Grupo Gomo, Coorporativo de la Sala Chopin",Álvaro Obregón 302,Col. Roma,06700,(55) 5211 3257,http://www.salachopin.com,servicios@salachopin.com,19.41619,-99.16932,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=505,2017-02-28T11:26:38-06:00
230,883,Centro Cultural de las Artes Escénicas Teatro María Rojo,1964-11-21,Secretaría de Cultura del Gobierno Federal,Manuel González 2a. Secc. atrás del metro Tlatelolco,Unidad Habitacional Nonoalco Tlatelolco,06900,(55) 4335 8095,https://www.facebook.com/Centro-Cultural-de-las-Artes-Esc%C3%A9nicas-Teatro-Mar%C3%ADa-Rojo-384096345041303/photos,barbaracardonamatias@hotmail.com,19.45512,-99.14277,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=883,2017-02-27T12:57:49-06:00
231,756,Chilango. Foro La Cantera,1000-01-01,,Ponciano Arriaga 31,Tabacalera,06510,"(55) 5566 5444, 6840 6454",http://lacantera.com.mx/contacta,la.cantera.estudio.de.danza@gmail.com,19.43707,-99.1542,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=756,2017-03-06T10:56:32-06:00
232,269,Centro Cultural El Foco (antes Foro de la Comedia),1993-05-31,Centro Cultural El Foco (antes Foro de la Comedia) Independiente,Tlacotalpan 16,Col. Roma Sur,06700,(55) 5574 9011,http://teatrodelarbol.com,contactoelfoco@gmail.com,19.40875,-99.16688,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=269,2017-03-02T11:59:01-06:00
233,395,Teatro Arlequín (cerrado temporalmente por remodelación),1953-11-17,,Villalongín 24,Col. Cuauhtémoc,06500,(55) 5546 9759,http://www.teatroarlequin.mx/,info@teatroarlequin.mx,19.43193,-99.16045,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=395,2017-08-07T16:07:24-05:00
234,380,Foro El Círculo Teatral (cerrado por demolición),2004-04-07,"El Círculo Teatral, S.C.",Veracruz 107,Col. Condesa,06140,(55) 5553 1383,http://www.elcirculoteatral.org/,elcirculoteatral@hotmail.com,19.41589,-99.17225,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=380,2017-09-29T14:55:07-05:00
235,421,Teatro Casa de la Paz (cerrado por remodelación),1965-03-24,Universidad Autónoma Metropolitana,Cozumel 33,Col. Roma,06700,55 5286 5315,,,19.41964,-99.17126,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=421,2021-06-07T10:42:33-05:00
236,438,Centro Cultural de las Artes Escénicas Ernesto Gómez Cruz,1996-10-12,Gobierno de la Ciudad de México/Delegación Cuauhtémoc/Centro Social y Deportivo Club Antonio Caso,"Av. Paseo de la Reforma Norte 668, 3ra sección",Col. Tlatelolco,06900,(55) 4335 8006 ext. 109,https://www.facebook.com/pages/Centro-Cultural-de-las-Artes-Esc%C3%A9nicas-Ernesto-G%C3%B3mez-Cruz/293696827331257,centroculturalernestogomezcruz@yahoo.com.mx,19.44915,-99.13492,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=438,2017-11-15T14:42:39-06:00
237,683,Foro A Poco No. Teatro Cabaret,2009-11-11,Secretaría de Cultura de la Ciudad de México/Coordinación del Sistema de Teatros,República de Cuba 49 entre República de Chile y Allende,Centro Histórico,06010,(55) 5130 5740 ext. 2018,http://teatros.cultura.cdmx.gob.mx/foro/foro-poco-no,cst.foroapocono@gmail.com,19.43716,-99.13733,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=683,2018-04-11T08:50:10-05:00
238,813,Foro Claudia,2011-01-01,Centro Cultural Sylvia Pasquel,Av. Juan Escutia 96,Col. Condesa,06140,(55) 5211 4941,https://forosylviapasquel.com/foro-claudia,foropasquel@hotmail.com; marisol@centroculturalsylviapasquel.com,19.41563,-99.17655,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=813,2018-08-23T05:49:24-05:00
239,814,Foro La Pandilla,2011-01-01,Centro Cultural Sylvia Pasquel,Av. Juan Escutia 96,Col. Condesa,06400,(55) 5211 4941,,foropasquel@hotmail.com; marisol@centroculturalsylviapasquel.com,19.41563,-99.17655,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=814,2018-08-03T05:50:27-05:00
240,312,Teatro FSTSE,2000-10-23,Federación de Sindicatos de Trabajadores al Servicio del Estado,Antonio Caso 35,Col. Tabacalera,06470,(55) 5128 1600,,rocambra@gmail.com,19.43428,-99.15656,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=312,2018-09-26T09:08:56-05:00
241,255,Teatro Auditorio Congreso del Trabajo,1976-09-01,Congreso del Trabajo,Av. Ricardo Flores Magón 44  piso 7,Col. Guerrero,06300,(55) 5583 7787,,oficialmayor@eninfinitum.com,19.45105,-99.14281,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=255,2019-04-03T04:03:11-06:00
242,452,Teatro Ciudadela,1954-11-01,Subdirección de Acción Cultural del ISSSTE/Sindicato Nacional de los Trabajadores,Tres Guerras 9,Centro,06040,(55) 5606 0700 ext. 400 y 402,,,19.43016,-99.1509,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=452,2017-03-02T13:04:04-06:00
243,476,Anfiteatro Simón Bolívar,1910-09-22,UNAM/Antiguo Colegio de San Ildefonso,Justo Sierra 16 ,Centro,06000,(55) 5702 4221,http://musica.unam.mx/taquillas/anfiteatro-simon-bolivar/,anfi@servidorunam.com,19.4358,-99.13101,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=476,2017-03-01T11:40:02-06:00
244,518,Teatro Silvia Pinal,1991-05-02,Particular,Versalles 27,Col. Juárez,06600,(55) 5546 2975,,,19.43117,-99.15472,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=518,2017-03-01T11:05:16-06:00
245,399,Teatro Fru Fru,1899-01-01,Particular,Donceles 24,Centro,06010,(55) 4202 3788,,hugocesar_rico@hotmail.com,19.43675,-99.13872,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=399,2017-03-01T12:44:02-06:00
246,459,Teatro Metropólitan,1943-10-01,"Operadora de Centros de Espectáculos, S.A.",Independencia 90,Centro,06050,(55) 5510 1045 ext. 2100,http://www.ocesa.com.mx/,sbautista@ocesa.com.mx,19.4335,-99.14693,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=459,2017-03-02T11:14:52-06:00
247,832,Teatro I,1995-10-30,"Ocesa, S.A.",Av. Cuauhtémoc 19,Col. Roma,06700,(55) 5511 9385,,marcovii2@hotmail.com,19.42472,-99.15389,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=832,2015-01-20T12:16:37-06:00
248,356,Teatro II,1996-09-28,"Ocesa, S.A.",Av. Cuauhtémoc 19,Col. Roma,06700,(55) 5514 1946,http://www.teatrodos.com/,marcovii2@hotmail.com,19.42512,-99.15391,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=356,2016-07-28T13:16:46-05:00
249,394,Teatro Virginia Fábregas,1990-03-01,"Producciones Mafe, S.A. de C.V.",Velázquez de León 29,Col. San Rafael,06470,(55) 5546 1431,http://www.manolofabregas.com/teatro-virginia-f%C3%A1bregas.html,produccfabregas@hotmail.com,19.44153,-99.16611,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=394,2014-11-26T12:59:07-06:00
250,388,Teatro México Centro Teatral Manolo Fábregas,1995-04-06,"Producciones Mafe, S.A. de C.V.",Velázquez de León 31,Col. San Rafael,06470,(55) 5566 4321,http://www.manolofabregas.com.mx,produccfabregas@hotmail.com,19.44082,-99.16562,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=388,2018-09-26T07:55:26-05:00
251,425,Teatro Fernando Soler,1995-04-07,"Producciones Mafe, S.A. de C.V.",Velázquez de León 31,Col. San Rafael,06470,(55) 5546 1431,http://www.manolofabregas.com.mx,produccfabregas@hotmail.com,19.44109,-99.16559,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=425,2018-09-25T05:44:04-05:00
252,369,Teatro Renacimiento  ,1995-04-11,"Producciones Mafe, S.A. de C.V.",Velázquez de León 31,Col. San Rafael,06470,"(55) 5592 0751, 5546 1431",produccfabregas@hotmail.com,,19.44111,-99.16564,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=369,2018-09-25T05:44:23-05:00
253,397,Teatro San Rafael,1977-05-17,"Producciones Mafe, S.A. de C.V.",Virginia Fábregas 40,Col. San Rafael,06470,(55) 5592 2142,http://www.manolofabregas.com/teatro-san-rafael.html,produccfabregas@hotmail.com,19.44244,-99.16546,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=397,2014-11-26T10:01:38-06:00
254,435,Teatro al Aire Libre Coronel Lindbergh,1928-06-01,Gobierno del Distrito Federal / Delegación Cuauhtémoc,Parque México entre Michoacán y Av. México,Col. Hipódromo Condesa,06170,(55) 2452 3219 Servicios culturales de la Delegación Cuauhtémoc,,,19.41163,-99.17006,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=435,2017-03-02T13:10:27-06:00
255,270,Teatro San Millán de Loyola,1989-06-28,Sindicato Único de Trabajadores del Gobierno del Distrito Federal Sección 21,Lucas Alamán s/n,Col. Obrera,06800,(55) 5566 3233 (sindicato),https://www.facebook.com/pages/Teatro-San-Millan/179220558833602,,19.42108,-99.13824,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=270,2016-11-03T09:16:46-06:00
256,297,Teatro al Aire Libre Juan Ruiz de Alarcón,1980-12-01,Gobierno del Distrito Federal / Delegación Cuauhtémoc,Circuito Interior y San Cosme,Col. San Rafael,06470,,http://www.cultura.df.gob.mx,,19.4425,-99.16584,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=297,2017-03-02T11:01:05-06:00
257,677,Teatro Reforma IMSS Juan Moisés Calleja,1953-09-04,IMSS,Av. Reforma 476 y Burdeos,Col. Juárez,06600,55 5238 2700 ext. 10010,,jesus.ramirezt@imss.gob.mx,0.0,0.0,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=677,2022-02-11T08:03:50-06:00
258,248,Teatro Hidalgo Ignacio Retes,1962-05-09,Fideicomiso de administración de Teatros y salas de espectáculos del IMSS,Av. Hidalgo 23,Col. Guerrero,06300,"(55) 5326 5445 exts. 27089, 27090",http://www.teatrodelanacion.com.mx,roberto.guzmanre@imss.gob.mx,19.43661,-99.14167,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=248,2016-07-20T11:56:21-05:00
259,262,Teatro Félix Azuela Padilla,1974-12-01,Instituto Mexicano del Seguro Social (IMSS),Av. Manuel González 368,Col. Nonoalco Tlatelolco,06900,(55) 5597 7409,http://www.fidteatros.com.mx,,19.4545,-99.14038,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=262,2017-03-02T11:12:47-06:00
260,249,Teatro Isabela Corona,1962-02-15,Instituto Mexicano del Seguro Social (IMSS),Eje Central Lázaro Cárdenas 445,Col. Unidad Nonoalco-Tlatelolco,06900,(55) 5782 1646,http://fidteatros.com.mx/new_site/teatros/teatro-isabela-corona,chavalone_62@hotmail.com,19.45259,-99.13767,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=249,2018-09-25T13:03:44-05:00
261,768,Foro Cultural Lenin,1000-01-01,"Centro Mexicano de Estudios Culturales y Sociales, A.C.",Mérida 98 esq. Tabasco,Col. Roma,06700,"(55) 5511 1027, 5514 7865",,cemecus@prodigy.net.mx,19.41952,-99.15735,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=768,2019-10-25T06:49:45-05:00
262,797,Patio Central de la Casa de Cultura de Tamaulipas,1998-01-30,"Patronato de la Casa de Cultura de Tamaulipas, A.C.",Ernesto Pugibet 73,Centro,06070,(55) 5512 1110,http://www.casadeculturadetamaulipas.org,cctamaulipasdf@hotmail.com,19.43027,-99.14788,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=797,2014-01-23T09:15:24-06:00
263,647,Teatro El Milagro,2008-04-05,"Arte El Milagro, A.C.",Milán 24,Col. Juárez,06600,55 5535 1291,http://www.elmilagro.org.mx/,difusion@elmilagro.org.mx,19.43042,-99.15655,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=647,2021-06-08T07:57:38-05:00
264,218,Foro Luces de Bohemia,1995-05-13,Centro Cultural Luces de Orizaba/ Investigadores del Arte Escénico A.C. (IDAE),Orizaba 193,Col. Roma,06700,(55) 5584 9995,,direccion.administrativa@pem.com.mx,19.41349,-99.1588,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=218,2021-01-22T09:05:55-06:00
265,453,Foro Shakespeare,1983-06-21,"Centro Cultural Foro Shakespeare, A.C.",Zamora 7 esq. Veracruz,Col. Condesa,06140,(55) 5256 0014,http://www.foroshakespeare.com/,difusion@foroshakespeare.com,20.72056,-103.38833,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=453,2017-11-07T11:53:46-06:00
266,777,Foro Polivalente Antonieta Rivas Mercado,2013-08-28,Secretaría de Cultura Federal/Biblioteca de México,Plaza de la Ciudadela 4,Centro,06040,(55) 4155 0830 ext. 3856,https://www.bibliotecademexico.gob.mx/info_detalle_mx.php?id=90&area=SC,,19.42916,-99.14997,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=777,2021-11-11T11:37:29-06:00
267,899,Teatro Milán,2011-01-01,Teletec,Lucerna 64,Col. Juárez,06600,55 5535 4178,http://www.teatromilan.com/,info@teatromilan.com,19.42996,-99.15676,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=899,2021-09-14T07:03:32-05:00
268,1002,Teatro Varsovia,2022-03-03,,Varsovia 9,Col. Juárez ,06600,55 4894 9259,,teatrovarsovia@gmail.com,19.42565,-99.16891,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=1002,2022-03-04T08:28:21-06:00
269,501,Teatro de la República,1967-11-28,Sindicato Único de Trabajadores del Gobierno de la ciudad de México,Antonio Caso 48,Col. Tabacalera,06030,55  5546 4203,,,19.43394,-99.15719,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=501,2021-12-16T05:19:53-06:00
270,396,Teatro del Palacio de Bellas Artes,1934-09-29,Secretaría de Cultura/INBA,Av. Juárez 1,Centro,06050,"(55) 8647 6500 exts. 2152, 2153 y 2154",http://www.palacio.bellasartes.gob.mx/,gpba.palaciodebellasartes@inba.gob.mx; gerenciapba@inba.gob.mx,19.43566,-99.14123,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=396,2018-06-24T10:05:39-05:00
271,455,Teatro Rosario Castellanos,1959-05-18,UNAM/Casa del Lago Juan José Arreola,"Bosque de Chapultepec, 1a. Sección",Col. Chapultepec Polanco,11580,(55) 5211 6094,http://www.casadellago.unam.mx,casalag@servidor.unam.mx,19.42238,-99.18582,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=455,2017-02-27T13:16:07-06:00
272,519,Teatro al Aire Libre Ángela Peralta,1939-06-11,Delegación Miguel Hidalgo,Aristóteles s/n ,Col. Polanco,11560,55 5276 7700,,,19.42909,-99.19424,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=519,2021-01-25T08:42:58-06:00
273,560,Teatro Hipódromo Condesa,2006-09-10,,Av. Progreso s/n ,Col. Tacubaya,11870,(55) 5271 7289,http://www.teatrohipodromo.com/,teatrohipodromocondesa@hotmail.com,19.40644,-99.1847,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=560,2016-09-09T13:28:37-05:00
274,786,Teatro Telcel,2013-10-17,Grupo CARSO/OCESA,Lago Zurich 245,Col.  Ampl. Granada ,11529 ,55 5207 1498,http://wickedelmusical.com.mx/,promociones@mejorteatro.com.mx,19.44089,-99.20388,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=786,2021-09-07T07:59:33-05:00
275,443,Teatro El Granero Xavier Rojas,1956-09-04,Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque,Campo Marte s/n esq. Paseo de la Reforma,Col. Chapultepec Polanco ,11560,(55) 5280 8771 ext. 411,https://teatro.inba.gob.mx/inicio/espacios,inbaspt@yahoo.com,19.42369,-99.19458,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=443,2019-02-07T07:23:35-06:00
276,449,Teatro Julio Castillo,1957-05-03,Secretaría de Cultura/INBA/Centro Cultural del Bosque,Campo Marte s/n esq. Paseo de la Reforma,Col. Chapultepec Polanco,11560,"(55)1000 5600 exts. 4538, 4552 ",http://www.ccb.bellasartes.gob.mx/recintos/juliocastillo,,19.42355,-99.19504,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=449,2016-07-20T13:01:34-05:00
