,galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
276,1531,Galería Abierta del Panteón de San Fernando,2015-04-04,Secretaría de Cultura de la Ciudad de México,Plaza de San Fernando 17,Col. Guerrero,06300,,https://www.archivo.cdmx.gob.mx/vive-cdmx/post/museo-panteon-de-san-fernando,,19.43899,-99.14793,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1531,2020-05-06T13:44:55-05:00
277,934,Galería  La 77,2010-07-01,Hotel boutique El Patio 77,Joaquín García Icazbalceta 77,Col. San Rafael,06470,044 55 2858 4532,https://galeriala77.wordpress.com/,galeriala77@gmail.com,19.44162,-99.16385,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=934,2020-10-15T04:21:36-05:00
278,1893,Galería Estudio Marte 221º,2016-10-06,,Jaime Torres Bodet 221,Col. Santa María la Ribera,06400,,,estudiomarte221@gmail.com,19.45231,-99.15694,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1893,2022-03-08T03:31:23-06:00
279,218,Galería José María Velasco,1962-09-07,Secretaría de Cultura/INBA,Peralvillo 55,Col. Morelos,06200,55 5772 0542,https://inba.gob.mx/recinto/28,galeria.velasco@gmail.com,19.44802,-99.13226,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=218,2021-08-26T11:01:35-05:00
280,1638,Salón ACME,2013-01-01,,Gral. Prim 30-32,Col. Juárez,06600,,,salonacme@gmail.com,19.43009,-99.15295,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1638,2021-12-16T06:55:39-06:00
281,1896,LaNao Galería,2021-04-27,,Av. Michoacán 75,Col. Hipódromo Condesa,06100,,https://www.lanao.com.mx/,info@lanao.com.mx,19.44165,-99.15167,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1896,2021-12-16T06:52:22-06:00
282,1356,"El Ágora,  Galería del Pueblo",2020-01-23,Secretaría de Cultura de la Ciudad de México,"Plaza de la Constitución 2, piso 2",Centro Histórico,06000,55 5345 8000,,salondecabildos1@gmail.com,19.43167,-99.13388,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1356,2022-01-20T10:47:41-06:00
283,1908,"Coordenada Azul, galería al aire libre",2016-04-30,"Universidad La Salle, A.C. ",Benjamín Franklin 45,Col. Condesa,06140,5555 5278 9500,https://lasalle.mx/; https://bienestar.lasalle.mx/coordenada-azul/,adriana.hernandez@lasalle.mx; sachi.uchisato@lasalle.mx,19.40738,-99.18156,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1908,2021-10-20T12:02:17-05:00
284,1204,Galerías Castillo,2004-01-01,,"Marconi 2, local 2",Centro Histórico,06010,55 5521 2644.,,contacto@galeriascastillo.com,19.43641,-99.13995,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1204,2021-09-29T04:51:16-05:00
285,1837,Proyecto N.A.S.A.L.,2020-02-05,,San Luis Potosí 123,Col. Roma Nte.,06700,55 2870 3258,https://nasal.pe/,,19.41406,-99.16045,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1837,2022-03-25T04:22:52-06:00
286,1640,Galería Artedis,1000-01-01,,Medellín 165,Col. Roma,06700,55 7090 2167,,artediscdmx@gmail.com,19.41283,-99.16502,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1640,2021-07-12T04:18:08-05:00
287,1628,Studio Block M74,2018-01-02,,Calle Moctezuma 64,Col. Guerrero,06300,55 5529 7958 (previa cita),,studioblock.m74@gmail.com,19.44325,-99.14236,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1628,2021-05-12T09:04:18-05:00
288,1162,Taller-Galería  Hazme el Milagrito,2013-01-01,,Eucalipto 20,Col. Santa María La Ribera,06700,55 2684 8285,,hazmelmilagrito@gmail.com,19.45129,-99.15292,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1162,2021-09-14T10:25:43-05:00
289,1692,Galería de Cine,1000-01-01,La Casa del Cine MX,"República de Uruguay 52, piso 2",Centro,06000,55 5512 4243,http://lacasadelcine.mx/exposiciones/,redes.lacasadelcinemx@gmail.com,19.43083,-99.13757,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1692,2020-10-15T03:33:36-05:00
290,1202,Bálsamo Galería,2012-03-01,,"Isabel la Católica 30, piso 1",Centro Histórico,06000,55 5512 3221,,georginamaria@hotmail.com,19.43299,-99.13652,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1202,2020-11-06T07:29:36-06:00
291,987,Galería La Silvestre Atelier,2018-09-01,,José Alvarado 7,Col. Roma,06700,55 1686 3622,http://lasilvestre.mx/,contacto@lasilvestre.mx,19.41274,-99.16312,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=987,2020-04-21T06:53:18-05:00
292,1006,Galería de Arte Machete,2012-11-14,,Córdoba 25,Col. Roma,06700,55 1394 3983,https://macheteart.com/es/machete/,galenamachete@gmail.com,19.42324,-99.15987,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1006,2021-07-12T07:26:36-05:00
293,1675,Galería Kino,2019-01-01,Cine Tonalá,Calle Tonalá 261,Col. Roma Sur,06700,55 6891 7100,https://www.kinotonala.com,kinotonala@gmail.com,19.40883,-99.16052,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1675,2021-03-01T07:37:31-06:00
294,186,Galería Casa de Francia,1994-01-01,Centro Cultural Casa de Francia/Embajada de Francia,Havre 15,Col. Juárez,06600, 55 5566 0777,https://ifal.mx/cultura/talleres-de-melies,contacto@casadefranciadigital.org.mx,19.42824,-99.16228,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=186,2021-03-01T06:11:10-06:00
295,630,"House of Gaga, Arte Contemporáneo",2006-02-01,,Amsterdam 123,Col. Condesa,06100,55 6381 1219,https://www.houseofgaga.com/,hello@houseofgaga.com,19.4158,-99.16741,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=630,2021-08-30T09:05:37-05:00
296,177,Galería Agustina Ferreyra,2018-02-05,,Ignacio Manuel Altamirano 50 Casa G esq. Alfonso Herrera,Col. San Rafael,06470,55 7704 9817,https://agustinaferreyra.com/,info@agustinaferreyra.com,19.43969,-99.16206,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=177,2020-04-21T13:56:52-05:00
297,1233,Galería Karen Huber,2014-09-01,,Bucareli 120 Edif. Vizcaya,Centro,06600,55 5510 9081,http://karen-huber.com/,info@karen-huber.com,19.4286,-99.15235,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1233,2021-07-14T05:14:29-05:00
298,1651,Proyecto México Antiguo,2018-01-01,, Av. Mazatlán 159,Col. Condesa,06170,55 4432 1150,http://www.mexicoantiguo.com.mx,info@mexicoantiguo.com.mx,19.41077,-99.17932,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1651,2020-04-21T13:59:35-05:00
299,1209,"Border Galería, Arte Emergente",2006-01-01,Centro Cultural Border,Zacatecas 43,Col. Roma,06700,55  5584 7557,http://www.border.com.mx/,eugenio@border.com.mx,19.41655,-99.15631,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1209,2021-03-01T04:00:01-06:00
300,1635,Latitud Gallery,1000-01-01,,Plaza Río de Janeiro 69,Col. Roma,06700,55 5567 7233,,galeria@latitud.gallery,19.42043,-99.1606,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1635,2021-07-13T06:52:06-05:00
301,185,Galería Arvil,1969-05-01,,Cda. de Hamburgo 7 y 9,Col. Juárez,06600,55 5207 2820,http://www.arvil.com.mx,arvil@arvil.com.mx,19.42573,-99.16645,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=185,2020-04-21T14:01:42-05:00
302,1360,Galería de Arte Nordenhakemexico,2018-01-01,,Colima 159,Col. Roma Nte.,06700,55 1380 3893,https://nordenhake.com/contact,mexico@nordenhake.com,19.42007,-99.15974,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1360,2020-04-21T14:03:11-05:00
303,320,Galería Llorar,1982-01-16,,Miguel E. Schultz 26 ,Col. San Rafael,06470,55 3074 2484,,llorar.cdmx@gmail.com,19.44055,-99.16074,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=320,2020-10-20T05:17:27-05:00
304,1454,Galería Klandestina,2019-05-23,,Calle Campeche 151,Col. Roma Sur,06760,55 4161 2266,,info@galeriaklandestina.com,19.40989,-99.165,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1454,2021-02-15T06:14:39-06:00
305,1494,Galería Planta Baja,2018-09-01,,Calle Repúbica de Cuba 41,Centro,06000,,,galeriaplantabaja41@gmail.com,19.43716,-99.13753,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1494,2021-07-13T09:20:31-05:00
306,1318,Galería Daniela Elbahara,2019-02-28,,Huichapan 1,Col. Condesa,06100,55 2120 9111,https://danielaelbahara.com/About,danielaelbahara@gmail.com,19.41613,-99.16891,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1318,2021-03-01T06:48:18-06:00
307,1595,Galería Terreno Baldío,2013-01-01,,Orizaba 177,Col. Roma,06700,55 6395 1101,https://terrenobaldio.com/,info@terrenobaldioarte.com,19.41439,-99.15904,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1595,2021-09-22T04:43:16-05:00
308,579,Galería Mascota,2016-01-01,,Cozumel 61 A,Col. Roma,06700,55 5414 8380,http://www.galeriamascota.com/,info@probertgaleria.com,19.41787,-99.17082,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=579,2020-10-20T05:39:10-05:00
309,1033,Galería Altiplano ,2012-01-01,,San Luis Potosí 43 C,Col. Roma,06700,55 5264 2095,,info@altiplanogaleria.com,19.41513,-99.15562,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1033,2020-10-19T06:26:19-05:00
310,639,Galería Ricardo Reyes Arte Contemporáneo,2000-01-01,,Campeche 362-2,Col. Condesa,06100,55 5211 8711,http://www.ricardoreyesarte.com,ricardo@ricardoreyesarte.com,19.41043,-99.17558,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=639,2020-10-20T08:25:20-05:00
311,673,Galería Campeche,2021-08-01,,Campeche 130,Col. Roma Sur,06700,,https://galeriacampeche.com/es/viewing-room/,fatima [at] galeriacampeche.com,19.41008,-99.16441,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=673,2021-12-09T03:58:56-06:00
312,1399,Lodos Galería de Arte,2013-01-01,,Calle de Turín 38 B,Col. Juárez,06600,55 4837 8190,https://lodosgallery.info/es/,,19.4265,-99.15531,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1399,2021-03-03T04:58:53-06:00
313,1425,Galería Acapulco 62,2018-02-01,,Dr. Atl 217,Col. Santa María La Ribera,06400,55 7822 0132,http://acapulco62.com/,62acapulco@gmail.com,19.4501,-99.15588,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1425,2021-08-02T06:32:59-05:00
314,680,Aguafuerte Galería,2005-01-01,,Guanajuato 118,Col. Roma,06700,55 2454 9638,http://www.aguafuertegaleria.com/,contacto@aguafuertegaleria.com ,19.41662,-99.16006,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=680,2021-07-19T15:04:07-05:00
315,669,Galería lelaboratoire,2008-01-01,,Vicente Suárez 69-2,Col. Condesa,06140,55 5256 4360,http://www.lelaboratoire.mx/index.php/,info@lelaboratoire.mx,19.41226,-99.17659,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=669,2020-10-20T05:11:31-05:00
316,1694,"Galería Almanaque, Fotografía Contemporánea",2016-02-01,,Colima 101 A,Col. Roma,06700,55 5511 8389,http://www.almanaquefotografica.com/,almanaque@almanaquefotografica.com,19.42058,-99.1575,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1694,2021-03-01T05:13:09-06:00
317,144,Casa Lamm Galería,1993-01-01,Centro de Cultura Casa Lamm,"Alvaro Obregón 99, planta alta",Col. Roma,06700, 55 5525 1332,http://www.galeriacasalamm.com.mx,galeriacl@casalamm.com.mx ,19.41853,-99.15959,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=144,2022-04-06T08:30:57-05:00
318,1835,Llano,2020-12-15,,Dr. Erazo 172,Col. Doctores,06400,,https://llano.mx/info/?lang=esp,info@llano.mx,19.41788,-99.14851,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1835,2021-05-28T03:32:29-05:00
319,1862,KYA Arte & Diseño Contemporáneo,2013-01-01,,Doctor Olvera 89 -14,Col. Doctores,06720,55 3252 9760,,kyakiff@gmail.com,19.41555,-99.14606,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1862,2020-12-03T05:42:49-06:00
320,1200,"Valkah, Café y Galería de Arte",2012-01-11,,Av. Álvaro Obregon 153,Col. Roma,06700,55 5533 4845,,isabel.valtierra@valkah.com.mx,19.41805,-99.16196,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1200,2022-04-07T04:37:37-05:00
321,1201,MAIA Contemporary ,2017-01-01,,Colima 159,Col. Roma,06700,55 8902 4291  ,https://www.maiacontemporary.com/,info@maiacontemporary.com,19.42007,-99.1598,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1201,2021-03-03T05:03:45-06:00
322,1636,Studio IMA,2018-01-01,,Orizaba 42,Col. Roma,06700, 55 8435 1672,http://studioima.com/,info@studioima.com.mx,19.4178,-99.15942,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1636,2021-03-02T04:17:32-06:00
323,470,Galería Hilario Galguera,1997-01-01,,Francisco Pimentel  3,Col. San Rafael,06470,55 5546 9001,http://www.galeriahilariogalguera.com,info@galeriahilariogalguera.com,19.43864,-99.16168,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=470,2021-07-14T05:10:58-05:00
324,661,AGO Projects,2006-01-01,," Av. Paseo de la Reforma, oficina 501",Col. Juárez,06600,55 5941 4625,https://ago-projects.com/home,,19.4255,-99.16942,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=661,2022-06-23T05:25:54-05:00
325,1659,Galería de Arte  del Centro Cultural de México Contemporáneo,2006-01-01,,Leandro Valle 20,Centro,06020,55 5529 1567,http://ccemx.org/ubicacion/centro-cultural-del-mexico-contemporaneo/, info.mx@aecid.es,19.43896,-99.13424,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1659,2021-07-12T07:15:48-05:00
326,1191,Safra Galería,2012-05-19,,"Campos Eliseos 218, lobby del Hotel Presidente Intercontinental",Col. Polanco,11560, 55 5292 5326,https://www.safragaleria.com/,info@safragaleria.com,19.42744,-99.19374,9,15,1,Ciudad de México,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=galeria&table_id=1191,2021-06-02T04:59:21-05:00
327,1565,Galería Histeria,2013-03-01,,Calle Leibnitz 204,Col. Anzures,11590,55 4444 4947,http://www.histeria.co/,matos_h@me.com,19.43246,-99.17959,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1565,2020-04-23T11:03:28-05:00
328,252,Galería de Arte Mexicano,1935-01-01,,Gob. Rafael Rebollar 43,Col. San Miguel Chapultepec,11850,55 5272 5529,http://www.galeriadeartemexicano.com/,info@artegam.com,19.41314,-99.18695,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=252,2022-04-06T08:25:31-05:00
329,68,Ginocchio Galería,1988-01-01,,Arquímedes 175,Col. Polanco,11560,55 5255 0654,http://ginocchiogaleria.com/2018/,info@ginocchiogaleria.com,19.43515,-99.19054,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=68,2021-07-13T07:45:26-05:00
330,517,Galería Miguel Hidalgo,1980-01-01,Alcaldía Miguel Hidalgo/Parque Lincoln,Emilio Castelar s/n,Col. Polanco,11560,55 5281 3848,,,19.43008,-99.19964,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=517,2021-07-13T09:48:27-05:00
331,1671,Galería Algo,2022-02-18,OMR,2a. Sección del Bosque de Chapulltepec,,11560,,https://lago.com.mx/,,19.41111,-99.19969,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1671,2022-03-15T06:43:29-06:00
332,600,Galería Divart,1983-01-01,Hotel JW Marriott,"Andrés Bello 29 local 2, Hotel JW Marriott",Col. Polanco,11560,55 5281 0142,http://www.galeriadivart.com/,isaacgreen@galeriadivart.com,19.42718,-99.19487,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=600,2021-03-02T03:35:34-06:00
333,148,Galería Interart,1980-01-01,"Interart, S.A. de C.V.",Dickens 33-C,Col. Polanco,11560,55 5282 2001,http://www.galeriainterart.com,interarswg@prodigy.net.mx,19.43036,-99.20189,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=148,2020-04-20T12:34:17-05:00
334,1477,Galería El Rojo de Tacubaya,2014-10-01,Patricia Bernal,Joaquín A. Pérez 6,Col. San Miguel Chapultepec,11850,55 5273 3101,,elrojodetacubaya@gmail.com,19.40848,-99.18542,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1477,2020-11-06T07:00:15-06:00
335,1445,Galería Club de Arte México,2015-02-15,Club de Arte México,Aristóteles 354,Col. Polanco,11550,55 2624 2221,,dearteclub@gmail.com,19.43768,-99.19313,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1445,2020-04-21T06:35:34-05:00
336,1176,Rafael Matos Casa de Subastas,1990-01-01,"Publicidad Matos Moctezuma, S.A. de C.V.",Leibnitz 204,Col. Anzures,11590,55 5531 0199,http://www.matoscasadesubastas.com/,ventas@matoscasadesubastas.com,19.43246,-99.17971,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1176,2021-07-14T08:14:42-05:00
337,1637,Centro de Exposiciones ESPAC,1000-01-01,"Espacio de Arte Contemporáneo, A.C.",Goethe 130,Col. Anzures,11590,55 2624 0767,https://espac.org.mx/,info@espac.org.mx,19.43297,-99.17549,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1637,2021-02-15T05:38:24-06:00
338,1196,Galería de Pintura,1985-01-25,"Centro Asturiano de México, A.C.",Arquímedes 4 P.B. Edif. Sociocultural,Col. Chapultepec Morales,11570,55 5281 0024,https://www.centroasturianodemexico.com/,,19.42718,-99.19223,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1196,2020-10-16T05:13:45-05:00
339,1199,Galería de Escultura,1985-01-01,"Centro Asturiano de México, A.C.","Arquímedes 4, Edif. Sociocultural",Col. Chapultepec Morales,11570,55 5281 0024,https://www.centroasturianodemexico.com/,,19.42737,-99.19221,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1199,2020-10-20T04:26:41-05:00
340,1060,Galería Enciso,2012-01-01,,"Av. Ejército Nacional,  torre Corporativa Antara 1, piso 5",Col. Polanco,11520,55 8000 1959,,galeriaenciso@gmail.com,19.43876,-99.20244,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1060,2020-09-25T13:33:35-05:00
341,154,Galería 526,1942-01-01,Seminario de Cultura Mexicana,Av. Presidente Mazaryk 526,Col. Polanco,11560,55 5281 6661,http://seminariodeculturamexicana.com/index.php/,sandaracotta@seminario.org.mx,19.43218,-99.20481,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=154,2020-04-27T11:16:59-05:00
342,603,Galería Arte y Espacios,1980-01-01,,Av. de las Palmas 800,Col. Lomas de Chapultepec,11000,55 3977 6599,https://arteyespacios.com.mx/quienes-somos/,ventas@arteyespacios.com.mx,19.42922,-99.21226,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=603,2021-07-12T04:15:50-05:00
343,903,Galería RGR,2018-04-08,,Gral.  Antonio León 48,Col. San Miguel Chapultepec,11850,55 8434 7759 al 61,https://www.rgrart.com/,galeria@rgrart.com,19.41344,-99.18447,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=903,2022-05-20T08:25:19-05:00
344,1524,Galería Abierta de la  Rejas de Chapultepec,2009-01-01,Secretaría de Cultura de la Ciudad de México,Circuito Ghandi y Paseo de la Reforma,Bosque de Chapultepec,11560,,,,19.42418,-99.1841,9,16,1,Ciudad de México,Miguel Hidalgo,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1524,2020-10-19T05:20:26-05:00
