,Comentario,Texto limpio
872,"Me gustá la fuente, me gusta el espacio central ambientado, me gusta que sea gratis para estudiantes, me gusta la biblioteca en la parte superior del museo, me gustan los recuerditos, me gusta las divisiones del museo segun época y lugar.",gustá fuente gusta espacio central ambientado gusta gratis estudiantes gusta biblioteca superior museo gustan recuerditos gusta divisiones museo época
873,"De los mejores museos de México, me encanta es un lugar que si eres mexicano o extranjero no debes pasar de largo. Vale muchísimo la pena",mejores museos méxico encanta mexicano extranjero debes pasar vale muchísimo pena
874,"El museo es muy grande y muy interesante, hay que considerar un día o más para recorrerlo con calma, recomiendo muchos los recorridos guiados.",museo grande interesante considerar recorrerlo calma recomiendo recorridos guiados
875,"Gran aforo de gente no muy recomendable en pandemia, las exposiciones siempre de gran interés y de muy buena curaduría",aforo gente recomendable pandemia exposiciones interés curaduría
876,Regálale un poco de tiempo en compañía de tus seres queridos llevándolos a este hermoso lugar donde puedes disfrutar de nuestra historia,regálale compañía seres queridos llevándolos hermoso puedes disfrutar historia
877,"Esta muy bien el museo, me gusta las medidas que toman para el covid y lo estrictos que son al respecto.",museo gusta medidas toman covid estrictos
878,"Uno de los más completos y bellos Museos de la CDMX localizado en pleno corazón de Paseo de la Reforma... te aparta del ruido intenso de la Ciudad y te transporta en una máquina del tiempo hacia nuestra interesante Historia. Te recomiendo vayas en domingo, pues es un día relajado y puedes caminar a gusto recorriendo las diversas salas.",completos bellos museos cdmx localizado pleno corazón paseo reforma aparta ruido intenso ciudad transporta máquina interesante historia recomiendo vayas domingo relajado puedes caminar gusto recorriendo diversas salas
879,Hermoso lugar lleno de cultura y espléndido legado histórico me hace sentir orgulloso de nuestras raíces mexicanas,hermoso lleno cultura espléndido legado histórico sentir orgulloso raíces mexicanas
880,"Muuuuuuuy interesante, lo había visto en libros pero en vivo muy bien.",muuuuuuuy interesante visto libros vivo
881,"Me fascino el lugar, muy entretenido, educativo, y elegante; volveré en otra ocasión para apreciar nuevamente todo.",fascino entretenido educativo elegante volveré ocasión apreciar nuevamente
882,"Gran museo con una gran cantidad de piezas que cuenta el pasado de todas las regiones de mexico. El precio de entrada es de $70 pesos.  Gratis para estudiantes y maestros con credencial y es gratis los domingos para todo el Público. El museo cuanta con diferentes salas, que cuenta la historia de tribus de todas las regiones de México (esta dividido por región). Ademas de un otras salas con las culturas prehispánicas. El museo cuenta con una tienda que venden algunas artesanias mexicanas y réplicas de esculturas espectaculares. Se cuentan con guías en español o en inglés. Los guías son muy amables.",museo cantidad piezas regiones mexico precio entrada pesos gratis estudiantes maestros credencial gratis domingos público museo salas historia tribus regiones méxico dividido región salas culturas prehispánicas museo tienda venden artesanias mexicanas réplicas esculturas espectaculares cuentan guías español inglés guías amables
883,De los mejores museos aunque hay algunas zonas en remodelación pero seguro quedará increible!!!,mejores museos zonas remodelación seguro quedará increible
884,Uno de los mejores museos que hay en nuestro país si no que el mejor 👏,mejores museos país 
885,"Maravilloso lugar, todo visitante peda impactado con el colorido , ambiente y salubridad.",maravilloso visitante peda impactado colorido ambiente salubridad
886,"Excelente lugar para conocer sobe nuestro país incluyendo el como nos fuimos formando y crecido nuestros pasados, excelente lugar turistico",excelente sobe país incluyendo formando crecido pasados excelente turistico
887,"Un lugar increíble, tanto la arquitectura del museo como sus muestras son unicas, si estás en DF no dejes de ir. No te vas a arrepentir!!!",increíble arquitectura museo muestras unicas df dejes vas arrepentir
888,El gobierno de la ciudad debería de exponer a las personas que se encuentran antes del estacionamiento para no caer el truco  de personas ajenas  (franeleros)  cobrando una fortuna tengan mucho cuidado 3l estacionamiento sale más barato,gobierno ciudad debería exponer personas encuentran estacionamiento caer truco personas ajenas franeleros cobrando fortuna cuidado l estacionamiento sale barato
889,"Muy bonito, pero falta señalamientos dentro de la sala, para que tú mismo vallas entendiendo la historia",bonito falta señalamientos sala vallas entendiendo historia
890,"Este lugar es sin duda el museo más visitado de México. Definitivamente no se termina em un día y hay que llegar temprano para aprovechar el museo. El precio es caro comparado con otros museos, de 70 pesos, pero bien vale la pena. La museografía es espectacular. Un referente de nuestro país.",duda museo visitado méxico definitivamente termina em llegar aprovechar museo precio caro comparado museos pesos vale pena museografía espectacular referente país
891,Muy divertido además de interesante los oficiales y personas que trabajan en ese lugar son muy amables no es muy caro entre semana pero el domingo es gratis la entrada lo mejor de todo es que no hay mucha gente y puedes visitar todas las salas sin problemas...,divertido interesante oficiales personas amables caro semana domingo gratis entrada gente puedes visitar salas problemas
892,"Es recomendable ir un día cualquiera y contemplar de manera meditabunda las piezas que componen la exhibición. Es altamente aconsejable visitar las exposiciones temporales, pues son muestras especiales e inesperadas de cultura fulgurante tanto de México como del mundo.",recomendable cualquiera contemplar meditabunda piezas componen exhibición altamente aconsejable visitar exposiciones temporales muestras especiales inesperadas cultura fulgurante méxico mundo
893,Excelente lugar para pasear y pasarla increíble.,excelente pasear pasarla increíble
894,Es perfecto para aprender sobre historia de Latinoamérica. Recuerdo que cuando era niña me mandaban a ese museo para hacer tareas de historia. Varios años después regresé y me da gusto ver a muchos niños con sus cuadernos haciendo tarea también. Vale la pena ir con muchísimo tiempo porque son salas muy grandes.,perfecto aprender historia latinoamérica recuerdo niña mandaban museo tareas historia años regresé gusto niños cuadernos tarea vale pena muchísimo salas
895,"Muy buen sitio para conocer parte de la historia de México y del mundo, con buenas salas temáticas y exposiciones, recomendable para visitar, los domingos el acceso es gratuito, entre semana no, salvo que se presente credencial de estudiante o profesor! Buen sitio de cultura!",sitio historia méxico mundo salas temáticas exposiciones recomendable visitar domingos acceso gratuito semana presente credencial estudiante profesor sitio cultura
896,"En mejor lugar para aproximarse a las raíces de México, además sus exposiciones temporales son las mejores. Solo les hace falta mejorar el contenido de las cédulas en la colección permanente. Ejemplo: En una vasija de barro con forma de ardilla, no me dice nada que escriban en la cédula ""vasija de barro con forma de ardilla"" y pongan materiales y/o técnica. Les hace falta contar las historias que hay detrás de la Historia.",aproximarse raíces méxico exposiciones temporales mejores falta mejorar contenido cédulas colección permanente vasija barro forma ardilla escriban cédula vasija barro forma ardilla pongan materiales técnica falta contar historias historia
897,Excelente e imponente. De visita obligada. Ir con tiempo y muchas ganas de caminar.,excelente imponente visita obligada ganas caminar
898,Es uno de los museos más importantes de la Ciudad de México yo creo que no hay niño que no haya pasado por ahí más de una vez por la primaria enorme muy bien cuidado la salas principales con exposiciones temporales siempre grande muy bonito muy limpio.,museos importantes ciudad méxico niño primaria enorme cuidado salas principales exposiciones temporales grande bonito limpio
899,"Visite la sala que se acaba de inaugurar de la historia La grandeza de México. Está espectacular,  visitenla es entrada gratuita.",visite sala acaba inaugurar historia grandeza méxico espectacular visitenla entrada gratuita
900,Un paso a la historia de nuestros pueblos indígenas,paso historia pueblos indígenas
901,"Nunca había visitado el lugar, tiene cosas increíbles, muy familiar y para entender la historia de nuestro México tan rico en todas las áreas de cultura.",visitado increíbles familiar entender historia méxico rico áreas cultura
